Party and Electorate Candidate Votes Recorded at each Voting Place
Te Tai Hauāuru 69,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Advance Voting Places
Mana
,"Tokoroa North School, 29 Paraonui Road",0,1,0,2,0,18,2,0,0,1,0,0,0,0,0,0,0,24,0
Whakamaru,"Whakamaru School, 36 Kaahu Road",0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,11,0
Whanganui
Aberfeldy,"Aberfeldy School, 2317 Parapara Road (State Highway 4)",1,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,9,0
Aramoho,"Churton School, Burmah Street",0,1,0,5,0,22,7,1,0,3,0,1,0,0,0,0,0,40,0
Brunswick,"Brunswick School, 15 Campbell Road",1,0,0,1,0,4,2,1,0,1,0,0,0,0,0,0,0,10,1
Castlecliff,"Aranui School, 14 Aranui Avenue",0,1,1,1,0,14,0,1,1,0,0,0,0,0,0,0,0,19,1
,"Castlecliff School, 25 Polson Street",1,2,0,2,0,32,7,1,0,4,1,0,0,0,0,0,0,50,0
,"Marie McFarland Kindergarten, 40b Cornfoot Street",0,1,1,2,0,17,8,1,0,1,0,2,0,0,0,0,0,33,1
Durie Hill,"Durie Hill School, 109 Portal Street",0,0,0,1,0,9,2,3,0,3,0,0,0,0,0,0,0,18,1
Eltham,"All Saints Church Hall, 88 King Edward Street",0,3,0,0,0,11,3,1,0,2,0,0,0,0,0,0,0,20,0
Gonville,"Baden Powell Scout Hall, 13 Swiss Avenue",0,2,0,2,0,27,8,0,0,2,0,0,0,0,0,0,0,41,1
,"Gonville Library, 44 Abbot Street",0,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,1,15,0
,"St Peter's Parish Hall, 72 Koromiko Road",1,0,0,1,0,8,4,0,0,0,0,0,0,0,0,0,0,14,0
Hāwera,"Hāwera Intermediate School, 245 South Road",0,0,1,1,0,14,5,2,0,0,0,0,0,0,0,0,0,23,1
,"Presbyterian Centre, 35 Argyle Street",2,5,1,4,0,43,17,4,0,2,0,0,0,0,0,0,0,78,0
,"Ramanui School, 85 Fairfield Road",0,0,0,1,0,13,6,0,0,0,0,0,0,0,0,1,0,21,0
,"Tawhiti School, Perth Street",1,1,0,0,0,12,1,1,0,1,1,0,0,0,0,0,0,18,0
,"Turuturu School, 194 Glover Road",0,0,0,2,0,15,5,1,0,1,0,0,0,0,0,2,0,26,1
Kaponga,"Kaponga School, 30 Egmont Street",0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,16,0
Manaia,"Manaia School, Patu-Kukupa Street",1,3,5,5,0,34,10,1,0,1,0,0,0,0,0,1,0,61,0
Normanby,"Normanby Primary School, 3 Hunter Street",0,1,2,0,0,22,12,1,0,2,0,0,0,0,0,0,0,40,0
Pātea,"Patea Old Folks Association Hall, 139 Egmont Street",0,3,0,1,0,23,5,1,0,2,0,0,0,0,0,0,0,35,1
Putiki,"Te Kura Kaupapa Māori O Te Atihaunui-A-Paparangi, 25 Anaua Street",0,1,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,29,0
Ranana,"Te Wainui-ā-Rua Kura (Ranana School), 4502 Whanganui River Road",0,0,0,0,0,8,8,0,0,1,0,0,0,0,0,0,0,17,0
Springvale,"Faith City Church, 127 Springvale Road",1,1,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,9,0
,"Jubilee Stadium, Jubilee Extension, 228 London Street",1,1,2,0,0,15,7,0,0,1,0,1,0,0,0,1,0,29,0
St John's Hill,"St John's Hill School, 71 Parkes Avenue",1,0,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,12,0
Stratford,"Stratford High School, Swansea Road",1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0
,"Stratford War Memorial Hall, 55 Miranda Street",1,0,0,2,0,10,0,0,1,3,0,0,0,0,0,0,0,17,1
Tawhero,"Tawhero School, 27 Totara Street",0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,23,2
,"Whanganui Cook Island/Fijian Community Hall, 71 Puriri Street (corner Harper Street)",0,1,1,2,0,31,18,0,0,2,0,0,0,0,0,0,0,55,0
Upokongaro,"Upokongaro School, 478 State Highway 4",0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,9,0
Waitōtara,"Waitotara School, Severn Street",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0
Waverley,"Waverley Primary School, Gloag Street",1,0,0,2,0,17,4,0,0,3,0,0,0,0,0,2,0,29,1
Westmere,"Mosston School, 211 Mosston Road",1,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,10,0
,"Westmere School, Corner Francis & Rapanui Roads",0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,6,0
Whanganui,"Carlton School, 99a Carlton Avenue",0,1,1,0,0,16,7,1,0,1,0,1,0,0,0,0,0,28,0
,"Cullinane College, 15 Peat Street",0,2,0,1,0,19,7,0,0,0,0,0,0,0,0,0,0,29,0
,"Keith Street School, 38-46 Keith Street",0,1,1,0,0,16,6,1,0,0,0,0,0,0,0,1,0,26,0
,"Rangahaua Marae Wharekai, 101 Bell Street, Tupoho Complex",0,0,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,13,0
,"St Andrew's Presbyterian Church, 42 Glasgow Street",0,1,1,1,0,14,1,0,0,0,0,0,1,0,0,0,0,19,0
,"The Treasury (ex National Bank at Majestic Square), 98 Victoria Avenue (corner Maria Place)",1,3,1,1,0,27,11,0,0,3,0,1,0,0,0,1,0,49,0
,"UCOL, Backhouse Building, A Block, 28 Taupo Quay",0,1,1,3,0,20,9,3,0,1,0,1,0,0,0,1,0,40,2
,"Whanganui City College, 84 Ingestre Street",0,0,1,1,0,6,3,0,0,0,0,0,0,0,0,1,0,12,0
Whanganui East,"All Saints Church Hall, 70 Moana Street",0,0,3,7,0,26,14,1,2,1,0,0,0,0,0,0,0,54,2
,"Whanganui East School, Patapu Street",0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,9,0
,"Whanganui Girls' College, 21 Jones Street",0,1,1,2,0,9,1,0,0,0,0,0,0,0,0,0,0,14,0

,Overseas Special Votes Including Defence Force - Te Tai Hauāuru,6,31,2,46,0,245,59,5,3,10,0,1,0,0,0,2,9,419,1
,Overseas Votes Allowed for Party Only - Te Tai Hauāuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
,Special Votes BEFORE Polling Day - Te Tai Hauāuru,24,89,137,235,2,1769,530,64,8,75,7,24,1,0,1,27,18,3011,52
,Special Votes ON Polling Day - Te Tai Hauāuru,29,80,99,152,0,1302,419,57,9,83,5,24,2,2,0,16,11,2290,46
,Votes Allowed for Party Only - Te Tai Hauāuru,9,21,29,29,0,366,75,21,3,12,2,5,1,0,0,2,7,582,14
,Postal Votes Received,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Voting places where less than 6 votes were taken,14,6,7,24,1,178,28,35,1,15,1,1,1,0,0,4,0,316,1

,Te Tai Hauāuru Total,316,700,550,1762,3,16022,4055,786,85,922,44,208,9,4,4,260,119,25849,404

,Valid Party Votes plus Informal Party Votes,,26253

Electorate Party Valid Votes,,,Labour Party - 61.98%
ACT New Zealand,316,1.22
Advance NZ,700,2.71
Aotearoa Legalise Cannabis Party,550,2.13
Green Party,1762,6.82
HeartlandNZ,3,0.01
Labour Party,16022,61.98
Māori Party,4055,15.69
National Party,786,3.04
New Conservative,85,0.33
New Zealand First Party,922,3.57
NZ Outdoors Party,44,0.17
ONE Party,208,0.80
Social Credit,9,0.03
Sustainable New Zealand Party,4,0.02
TEA Party,4,0.02
The Opportunities Party (TOP),260,1.01
Vision New Zealand,119,0.46
