Party and Electorate Candidate Votes Recorded at each Voting Place
Tāmaki Makaurau 68,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
,"Aotea Centre, Limelight Rooms, 50 Mayoral Drive, Auckland CBD",0,0,0,8,0,13,4,0,0,2,0,0,0,0,0,0,0,27,1
,"Auckland High Court, 24 Waterloo Quadrant (corner Waterloo Quadrant & Parliament Street)",1,0,0,9,0,5,0,1,0,0,0,0,0,0,0,0,0,16,0
,"Level 3 Atrium on Elliot, Elliot Street",0,1,0,2,0,7,2,1,0,1,0,0,0,0,0,0,0,14,0
,"Methodist Church, Wesley Hall, 78 Pitt Street",0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0
,"Pioneer Women's Hall, Ellen Melville Centre, 2 Freyberg Place",0,0,0,5,0,5,3,2,0,0,0,0,0,0,0,1,0,16,0
Freemans Bay,"Freemans Bay Primary School, 95 Wellington Street",0,0,0,5,0,5,1,0,0,1,0,0,0,0,0,0,0,12,1
Grafton,"St David's Presbyterian Church Hall, 70 Khyber Pass Road",2,0,0,4,0,5,1,2,1,2,0,0,0,0,0,0,0,17,0
Grey Lynn,"Richmond Road School, 113 Richmond Road",1,0,0,6,0,5,2,1,0,0,0,0,0,0,0,0,0,15,0
Herne Bay,"Bayfield School, 2 Clifton Road",0,0,0,4,0,8,1,5,0,0,0,0,0,0,0,0,0,18,1
Newton,"Unitarian Church Hall, 1A Ponsonby Road",1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0
Ponsonby,"All Saints Anglican Church, 284 Ponsonby Road",0,0,0,6,0,13,3,3,0,3,0,0,0,0,0,0,0,28,0
,"Ponsonby Primary School, 44 Curran Street",1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,1,0,9,0
