Party and Electorate Candidate Votes Recorded at each Voting Place
East Coast Bays 10,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Advance Voting Places
,"Rangitoto College, 564 East Coast Road",40,2,0,24,0,138,0,159,7,8,1,0,0,0,4,3,0,386,0
,"Windsor Park Baptist Church, 550 East Coast Road",8,2,0,12,0,53,0,76,6,4,0,0,0,0,0,0,0,161,1
Milford,"Milford School, 34 Shakespeare Road",1,0,0,2,0,4,0,11,0,1,0,0,0,0,2,0,0,21,0
Murrays Bay,"Murrays Bay Intermediate School, 37 Sunrise Avenue",28,1,0,7,0,92,0,123,0,6,0,0,0,1,0,2,0,260,0
Northcross,"Sherwood Primary School, 40 Sartors Avenue",22,0,1,9,0,89,0,113,3,6,0,1,0,1,0,3,0,248,4
Oteha,"Northcross Community Church, 826A East Coast Road",10,3,0,11,0,46,2,55,6,5,0,0,0,0,1,2,0,141,0
,"Oteha Valley School, 2 Medallion Drive",29,1,0,27,0,165,0,175,9,9,0,0,0,0,3,4,0,422,1
Redvale,"East Coast Bays Bible Baptist Church, 1092 East Coast Road",37,2,0,16,0,86,0,121,13,6,1,0,0,1,0,2,0,285,1
Rosedale,"Kowhai Kids Centre, 265 Albany Highway",27,1,1,8,0,61,0,115,5,5,0,0,0,0,2,3,0,228,0
Sunnynook,"Sunnynook Baptist Church, 138 Sunnynook Road",1,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,11,1
Takapuna,"Takapuna School, 23 Auburn Street (access from Anzac Street entrance)",1,0,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,10,0
,"Takapuna War Memorial Hall, 7 The Strand",2,0,0,1,0,2,1,4,0,2,0,0,0,0,0,0,0,12,0
Torbay,"Glamorgan School, 145 Glamorgan Drive",70,8,1,24,0,304,3,229,18,12,2,3,0,0,0,9,0,683,2
,"Torbay School, 60 Deep Creek Road",49,5,0,40,0,241,0,224,11,14,0,1,1,1,0,8,0,595,1
,"Torbay Senior Citizens Club, 37 Watea Road",65,9,2,40,0,271,1,232,19,22,0,0,0,0,0,10,1,672,3

,Overseas Special Votes Including Defence Force - East Coast Bays,41,8,1,127,0,421,1,196,15,5,0,0,0,3,2,13,0,833,0
,Overseas Votes Allowed for Party Only - East Coast Bays,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4,0
,Special Votes BEFORE Polling Day - East Coast Bays,232,25,18,233,0,1299,7,1085,53,48,2,7,0,1,12,49,2,3073,17
,Special Votes ON Polling Day - East Coast Bays,154,30,15,112,0,866,9,734,48,33,1,2,0,1,10,38,0,2053,22
,Votes Allowed for Party Only - East Coast Bays,22,7,0,25,0,116,0,88,4,4,0,1,0,0,1,7,1,276,1
,Voting places where less than 6 votes were taken,6,0,0,1,0,7,0,5,2,1,0,0,0,0,0,0,0,22,0

,East Coast Bays Total,3365,237,83,2353,3,15372,65,14658,683,657,32,37,13,29,161,436,11,38195,188

,Valid Party Votes plus Informal Party Votes,,38383

Electorate Party Valid Votes,,,Labour Party - 40.25%
ACT New Zealand,3365,8.81
Advance NZ,237,0.62
Aotearoa Legalise Cannabis Party,83,0.22
Green Party,2353,6.16
HeartlandNZ,3,0.01
Labour Party,15372,40.25
Māori Party,65,0.17
National Party,14658,38.38
New Conservative,683,1.79
New Zealand First Party,657,1.72
NZ Outdoors Party,32,0.08
ONE Party,37,0.10
Social Credit,13,0.03
Sustainable New Zealand Party,29,0.08
TEA Party,161,0.42
The Opportunities Party (TOP),436,1.14
Vision New Zealand,11,0.03
