Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Ōhāriu 33,Ngaio,"Ngaio School, 45 Abbott Street",18,0,0,38,0,95,0,26,0,1,0,0,0,0,0,14,0,192,0
Ōhāriu 33,,"Ngaio Town Hall, 1 Ottawa Road",60,3,0,135,0,375,4,177,1,15,0,0,0,0,0,19,0,789,0
Ōhāriu 33,Paparangi,"Paparangi School, 59 Beazley Avenue",18,1,1,25,0,117,2,54,2,10,0,0,0,0,0,17,0,247,1
Ōhāriu 33,Petone,"Petone Central School, 16 Britannia Street",1,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,9,0
Ōhāriu 33,,"Petone Working Men's Club, 47 Udy Street",1,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,8,0
Ōhāriu 33,Porirua,"North City Shopping Centre, Shop 112 (next to Silvermoon), 2 Titahi Bay Road",2,0,1,1,0,22,0,18,2,0,0,0,0,0,0,1,0,47,2
Ōhāriu 33,,"Pātaka Art + Museum, Performing Arts Studio, Corner Norrie Street & Parumoana Street",2,0,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,13,0
Ōhāriu 33,Tawa,"Redwood School, 71a Redwood Avenue",34,1,0,24,0,153,3,71,4,10,0,0,0,0,0,10,0,310,3
Ōhāriu 33,,"Tawa Baptist Church, 229 Main Road",8,0,0,14,0,65,0,20,1,4,0,0,0,0,0,5,0,117,1
Ōhāriu 33,,"Tawa Community Centre Hall, 7 Cambridge St",14,2,0,36,0,193,2,75,1,9,0,2,0,3,1,9,0,347,4
Ōhāriu 33,,"Tawa School, 6a Oxford Street",17,2,0,9,0,87,4,38,5,6,0,2,0,0,0,6,0,176,0
Ōhāriu 33,Thorndon,"Thorndon School Hall, 26 Murphy Street",1,0,0,4,0,16,1,9,0,1,0,0,0,0,0,0,0,32,2
Ōhāriu 33,,"Wellington Bridge Club, 17 Tinakori Road",2,0,0,12,0,12,0,10,0,1,0,0,0,0,0,0,0,37,0
Ōhāriu 33,Wadestown,"St Luke's Centre, 34 Pitt Street (corner Wadestown Road)",37,0,2,115,0,220,1,138,1,12,0,0,0,0,0,12,0,538,1
Ōhāriu 33,,"Wadestown Presbyterian Church, 116 Wadestown Road (corner Hanover Street)",12,1,1,28,0,69,0,29,0,4,0,0,0,0,0,11,0,155,1
Ōhāriu 33,,"Wadestown School, 2-6 Rose Street (access by steep walking path only)",5,1,0,27,0,71,3,30,0,2,0,0,0,0,0,8,0,147,0
Ōhāriu 33,Wellington City,"Pop Up Voting Place, 73 Manners Street",3,0,0,7,0,9,0,6,0,2,0,0,0,0,0,2,0,29,1
Ōhāriu 33,,"Pop Up Voting Place, Dukes Arcade, 105 Willis Street",2,0,0,6,0,21,0,4,1,0,0,0,0,0,0,2,0,36,0
Ōhāriu 33,,"Te Puni Kōkiri House, Nau Mai Room, 143 Lambton Quay",4,0,0,8,0,21,0,6,0,0,1,0,0,0,0,0,0,40,0
Ōhāriu 33,,"Wellington Museum Von Kohorn Room, Queens Wharf, 3 Jervois Quay",0,0,0,7,0,6,0,4,0,0,0,0,0,0,0,2,0,19,0
Ōhāriu 33,Wilton,"Otari School Hall, 166 Wilton Road",2,0,0,23,0,25,0,8,0,0,0,0,0,0,0,5,0,63,0
Ōhāriu 33,Non-place,Overseas Special Votes Including Defence Force - Ōhāriu,47,14,0,349,0,890,5,227,13,6,1,2,0,1,0,46,2,1603,0
Ōhāriu 33,Non-place,Overseas Votes Allowed for Party Only - Ōhāriu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ōhāriu 33,Non-place,Special Votes BEFORE Polling Day - Ōhāriu,176,21,26,489,0,1772,19,698,30,56,1,18,0,2,0,122,2,3432,20
Ōhāriu 33,Non-place,Special Votes ON Polling Day - Ōhāriu,89,6,7,142,0,688,6,310,16,31,1,1,0,2,0,49,0,1348,11
Ōhāriu 33,Non-place,Votes Allowed for Party Only - Ōhāriu,8,1,1,21,0,109,4,32,1,5,1,2,1,0,0,7,0,193,3
Ōhāriu 33,Non-place,Voting places where less than 6 votes were taken,4,0,1,9,0,16,0,8,0,0,0,0,0,0,0,2,0,40,0
